date,ticker,open,high,low,close,volume,asset_type
2023-07-13,AAPL,196.59,198.76,193.37,196.05,105157138,stock
2023-07-14,AAPL,203.24,204.47,199.76,200.53,67220418,stock
2023-07-17,AAPL,195.31,196.2,193.87,194.91,45108041,stock
2023-07-18,AAPL,193.27,193.86,191.69,192.88,85405278,stock
2023-07-19,AAPL,193.13,194.35,192.1,192.96,54584225,stock
2023-07-20,AAPL,193.44,193.85,192.78,193.18,101195018,stock
2023-07-21,AAPL,191.42,191.9,190.94,191.68,62815498,stock
2023-07-24,AAPL,193.12,194.73,192.15,193.89,34060679,stock
2023-07-25,AAPL,189.38,191.39,187.82,190.26,31341016,stock
2023-07-26,AAPL,190.55,190.92,189.42,189.83,91378802,stock
2023-07-27,AAPL,191.47,192.3,189.49,190.3,98224144,stock
2023-07-28,AAPL,194.96,195.47,191.64,192.13,83948770,stock
2023-07-31,AAPL,196.45,199.0,192.59,194.66,79906617,stock
2023-08-01,AAPL,189.03,191.57,188.32,190.82,60781871,stock
2023-08-02,AAPL,184.4,186.81,182.28,185.68,59960798,stock
2023-08-03,AAPL,191.58,193.87,188.76,190.05,39718128,stock
2023-08-04,AAPL,188.12,192.5,187.01,191.25,25548884,stock
2023-08-07,AAPL,189.32,190.94,187.84,188.75,38216912,stock
2023-08-08,AAPL,194.64,195.11,193.4,194.15,91014902,stock
2023-08-09,AAPL,196.46,197.35,193.44,194.61,75561636,stock
2023-08-10,AAPL,200.52,201.44,198.25,198.85,61238255,stock
2023-08-11,AAPL,201.94,203.0,198.12,199.15,58982892,stock
2023-08-14,AAPL,203.57,209.48,202.81,206.74,23113837,stock
2023-08-15,AAPL,214.44,214.7,213.12,213.44,37156869,stock
2023-08-16,AAPL,209.19,213.99,207.26,212.55,82998831,stock
2023-08-17,AAPL,212.59,218.09,211.14,216.36,23083576,stock
2023-08-18,AAPL,219.24,220.53,217.15,218.96,67346814,stock
2023-08-21,AAPL,228.04,228.75,222.56,224.49,55504203,stock
2023-08-22,AAPL,221.64,222.19,220.02,220.69,72375763,stock
2023-08-23,AAPL,227.19,227.66,223.17,223.5,65563236,stock
2023-08-24,AAPL,230.55,230.99,226.24,227.86,62065623,stock
2023-08-25,AAPL,220.08,221.16,219.69,220.83,60790764,stock
2023-08-28,AAPL,212.99,218.78,210.92,216.24,41366641,stock
2023-08-29,AAPL,212.07,215.44,205.07,208.51,34830744,stock
2023-08-30,AAPL,209.0,211.23,206.14,207.56,77341233,stock
2023-08-31,AAPL,208.66,212.07,206.66,210.32,31371189,stock
2023-09-01,AAPL,212.39,217.39,211.32,216.15,70293377,stock
2023-09-04,AAPL,219.85,221.3,214.36,216.51,54604910,stock
2023-09-05,AAPL,224.44,226.65,221.24,223.02,64884386,stock
2023-09-06,AAPL,219.09,219.94,215.05,217.61,40954073,stock
2023-09-07,AAPL,209.07,211.32,208.49,211.1,56990827,stock
2023-09-08,AAPL,214.51,215.66,209.2,210.95,67096190,stock
2023-09-11,AAPL,210.4,213.78,209.39,212.48,31153950,stock
2023-09-12,AAPL,211.5,214.43,210.43,212.42,34786986,stock
2023-09-13,AAPL,203.01,205.1,202.39,204.72,29265706,stock
2023-09-14,AAPL,203.43,204.93,201.76,204.45,46742183,stock
2023-09-15,AAPL,196.91,200.54,195.35,199.77,53568472,stock
2023-09-18,AAPL,199.36,202.83,198.01,202.25,56092832,stock
2023-09-19,AAPL,206.32,206.95,202.07,203.65,67268180,stock
2023-09-20,AAPL,200.73,203.46,199.21,200.3,51838873,stock
2023-09-21,AAPL,196.15,199.59,195.07,198.51,29192958,stock
2023-09-22,AAPL,193.25,195.26,192.43,194.82,42493657,stock
2023-09-25,AAPL,196.21,198.2,192.35,194.66,48661912,stock
2023-09-26,AAPL,194.58,198.57,193.78,198.1,44116685,stock
2023-09-27,AAPL,194.25,196.35,191.6,194.67,61269706,stock
2023-09-28,AAPL,195.09,198.07,193.35,196.5,50905991,stock
2023-09-29,AAPL,193.98,195.16,193.18,194.69,60993015,stock
2023-10-02,AAPL,193.94,195.49,190.57,191.99,71201752,stock
2023-10-03,AAPL,194.66,195.23,190.12,191.68,32924419,stock
2023-10-04,AAPL,184.99,190.32,182.41,188.2,35137122,stock
2023-10-05,AAPL,188.61,189.32,183.96,186.39,73694033,stock
2023-10-06,AAPL,180.1,183.51,179.15,182.47,32145115,stock
2023-10-09,AAPL,188.26,190.05,187.09,189.09,60984493,stock
2023-10-10,AAPL,192.16,193.98,188.18,189.27,24910110,stock
2023-10-11,AAPL,188.31,191.1,184.75,186.96,84893959,stock
2023-10-12,AAPL,186.03,188.31,185.77,187.73,65087982,stock
2023-10-13,AAPL,188.39,189.9,185.36,187.41,46278096,stock
2023-10-16,AAPL,184.07,187.5,183.03,186.72,76072852,stock
2023-10-17,AAPL,190.13,190.93,187.8,188.86,56770107,stock
2023-10-18,AAPL,192.82,193.62,189.01,191.51,58899928,stock
2023-10-19,AAPL,192.62,192.98,188.58,189.74,77730167,stock
2023-10-20,AAPL,186.78,189.07,185.87,187.84,50466336,stock
2023-10-23,AAPL,188.47,188.89,186.78,186.97,28356191,stock
2023-10-24,AAPL,176.35,180.59,175.66,179.44,86156283,stock
2023-10-25,AAPL,176.17,177.98,172.77,174.66,51184750,stock
2023-10-26,AAPL,178.82,180.43,177.67,179.07,40593161,stock
2023-10-27,AAPL,183.81,186.35,181.69,184.5,61998226,stock
2023-10-30,AAPL,180.45,184.36,179.74,183.73,83277381,stock
2023-10-31,AAPL,186.22,188.54,183.97,185.7,56931777,stock
2023-11-01,AAPL,184.21,187.57,183.59,186.8,107305830,stock
2023-11-02,AAPL,196.72,198.25,196.29,197.51,57410299,stock
2023-11-03,AAPL,199.21,203.02,197.59,201.59,106390527,stock
2023-11-06,AAPL,202.43,203.49,200.27,201.19,38814687,stock
2023-11-07,AAPL,195.26,198.65,194.15,197.81,79414267,stock
2023-11-08,AAPL,192.14,193.33,190.51,192.23,112136862,stock
2023-11-09,AAPL,190.68,193.43,190.33,193.0,105778669,stock
2023-11-10,AAPL,192.95,195.17,189.09,190.44,48251080,stock
2023-11-13,AAPL,186.1,187.23,184.86,185.69,76423057,stock
2023-11-14,AAPL,183.22,184.42,181.6,183.59,106108845,stock
2023-11-15,AAPL,177.08,180.51,176.62,180.11,106196579,stock
2023-11-16,AAPL,187.54,188.79,184.44,185.72,87609266,stock
2023-11-17,AAPL,189.04,190.28,187.95,188.74,106918424,stock
2023-11-20,AAPL,188.38,189.78,186.92,188.77,106374863,stock
2023-11-21,AAPL,192.17,196.13,191.61,193.93,60145905,stock
2023-11-22,AAPL,191.37,197.01,190.46,194.26,117173058,stock
2023-11-23,AAPL,192.96,193.79,190.35,191.33,97897591,stock
2023-11-24,AAPL,197.53,199.01,195.17,196.7,119792807,stock
2023-11-27,AAPL,198.91,200.44,197.93,198.68,139958718,stock
2023-11-28,AAPL,195.57,196.89,194.22,195.06,133353973,stock
2023-11-29,AAPL,191.9,196.81,190.35,194.45,43023649,stock
2023-11-30,AAPL,192.55,193.54,191.07,191.47,53260580,stock
2023-12-01,AAPL,185.12,188.04,184.4,186.82,53513033,stock
2023-12-04,AAPL,190.89,192.06,189.41,190.02,128613490,stock
2023-12-05,AAPL,196.03,198.99,193.89,196.72,139849760,stock
2023-12-06,AAPL,191.81,193.11,190.17,191.89,138129493,stock
2023-12-07,AAPL,197.2,197.74,193.32,193.9,140242510,stock
2023-12-08,AAPL,190.99,194.47,188.55,191.7,99365793,stock
2023-12-11,AAPL,188.6,190.99,188.17,190.08,144064412,stock
2023-12-12,AAPL,190.79,193.04,187.47,188.12,118011208,stock
2023-12-13,AAPL,182.05,187.98,181.11,185.28,98323716,stock
2023-12-14,AAPL,185.01,188.8,181.94,185.49,153119101,stock
2023-12-15,AAPL,185.26,186.44,182.43,182.8,88428192,stock
2023-12-18,AAPL,184.83,185.33,183.57,183.74,123647846,stock
2023-12-19,AAPL,185.32,186.69,182.94,183.63,55886713,stock
2023-12-20,AAPL,180.12,183.62,179.47,182.9,102662245,stock
2023-12-21,AAPL,178.98,180.13,178.56,179.99,137000324,stock
2023-12-22,AAPL,176.44,178.66,174.95,178.18,58847276,stock
2023-12-25,AAPL,179.37,181.43,178.11,180.68,164567440,stock
2023-12-26,AAPL,183.53,184.11,180.89,182.37,129927097,stock
2023-12-27,AAPL,178.28,179.58,177.56,179.24,174335467,stock
2023-12-28,AAPL,179.24,180.42,177.26,179.62,66515218,stock
2023-12-29,AAPL,183.62,184.01,181.68,182.12,159576785,stock
2024-01-01,AAPL,177.7,178.14,176.01,176.78,151118128,stock
2024-01-02,AAPL,181.41,181.68,177.48,178.57,174937990,stock
2024-01-03,AAPL,177.18,177.54,175.99,176.5,143039801,stock
2024-01-04,AAPL,180.27,181.29,177.05,178.38,84653067,stock
2024-01-05,AAPL,173.28,177.99,172.82,176.0,103258663,stock
2024-01-08,AAPL,169.73,171.52,169.05,170.42,131953433,stock
2024-01-09,AAPL,165.38,166.4,165.16,165.55,139288643,stock
2024-01-10,AAPL,164.05,166.17,163.62,165.75,111563119,stock
2024-01-11,AAPL,167.85,168.79,165.95,166.57,113136346,stock
2024-01-12,AAPL,164.16,164.81,163.39,163.93,63925161,stock
2024-01-15,AAPL,168.71,169.61,164.59,165.88,143694148,stock
2024-01-16,AAPL,161.91,163.56,160.0,161.04,121334206,stock
2024-01-17,AAPL,159.38,162.0,156.77,160.9,71247426,stock
2024-01-18,AAPL,154.95,158.86,153.58,157.47,81284569,stock
2024-01-19,AAPL,153.65,155.77,153.4,155.68,109357232,stock
2024-01-22,AAPL,157.67,158.34,155.05,155.86,175349191,stock
2024-01-23,AAPL,154.8,155.53,151.25,153.51,108908057,stock
2024-01-24,AAPL,152.63,153.2,151.13,152.5,157565824,stock
2024-01-25,AAPL,155.39,155.78,153.93,155.33,82528863,stock
2024-01-26,AAPL,155.29,155.98,153.21,153.78,74461961,stock
2024-01-29,AAPL,153.36,158.09,152.9,156.15,63311401,stock
2024-01-30,AAPL,155.37,155.8,151.85,153.06,61877646,stock
2024-01-31,AAPL,155.76,157.43,153.69,154.57,98124800,stock
2024-02-01,AAPL,157.65,160.96,155.91,158.68,76772107,stock
2024-02-02,AAPL,149.38,152.56,148.17,151.82,64626822,stock
2024-02-05,AAPL,151.74,152.9,148.64,149.7,110256485,stock
2024-02-06,AAPL,151.08,151.6,150.82,151.31,192225564,stock
2024-02-07,AAPL,149.41,151.85,147.35,150.81,229875575,stock
2024-02-08,AAPL,153.13,154.54,150.02,151.86,83904487,stock
2024-02-09,AAPL,147.69,151.88,145.88,150.26,178721869,stock
2024-02-12,AAPL,149.65,150.87,149.45,150.54,187166036,stock
2024-02-13,AAPL,148.57,151.24,147.99,150.17,226914281,stock
2024-02-14,AAPL,151.43,154.55,150.79,153.4,99322488,stock
2024-02-15,AAPL,153.67,156.36,152.31,154.15,190709513,stock
2024-02-16,AAPL,155.17,156.44,154.22,155.14,163650489,stock
2024-02-19,AAPL,154.94,155.1,153.81,154.04,210007700,stock
2024-02-20,AAPL,152.15,154.97,150.96,152.74,139733568,stock
2024-02-21,AAPL,154.02,154.31,150.84,151.6,78794471,stock
2024-02-22,AAPL,152.45,153.01,152.26,152.73,123451317,stock
2024-02-23,AAPL,151.36,152.87,149.43,151.62,75771640,stock
2024-02-26,AAPL,151.38,154.21,149.82,152.46,98203898,stock
2024-02-27,AAPL,156.3,160.23,153.87,158.31,130835076,stock
2024-02-28,AAPL,159.69,161.31,159.52,160.86,230778831,stock
2024-02-29,AAPL,160.29,161.9,159.27,159.97,78213554,stock
2024-03-01,AAPL,161.28,164.11,159.29,163.51,99918646,stock
2024-03-04,AAPL,161.78,163.04,160.92,162.36,75095966,stock
2024-03-05,AAPL,158.91,159.39,154.75,156.56,95585156,stock
2024-03-06,AAPL,155.51,156.03,152.1,153.79,205599697,stock
2024-03-07,AAPL,151.11,151.27,148.13,148.74,137953853,stock
2024-03-08,AAPL,147.83,148.88,146.73,147.85,123658525,stock
2024-03-11,AAPL,146.75,149.31,145.96,147.94,170380229,stock
2024-03-12,AAPL,153.33,154.43,150.86,152.52,145983358,stock
2024-03-13,AAPL,152.82,153.79,152.4,153.47,202969200,stock
2024-03-14,AAPL,155.63,156.25,152.7,152.91,128369940,stock
2024-03-15,AAPL,155.14,156.99,154.14,155.26,160997745,stock
2024-03-18,AAPL,148.01,149.49,147.25,149.24,64843211,stock
2024-03-19,AAPL,148.74,151.84,147.44,149.92,123298783,stock
2024-03-20,AAPL,150.6,152.64,149.9,152.06,102341622,stock
2024-03-21,AAPL,149.67,150.93,146.82,148.11,227731441,stock
2024-03-22,AAPL,153.87,154.75,149.6,151.24,234945916,stock
2024-03-25,AAPL,150.77,152.57,150.14,152.21,122418543,stock
2024-03-26,AAPL,152.23,153.08,149.97,151.12,83858075,stock
2024-03-27,AAPL,154.75,156.98,150.33,152.9,153951400,stock
2024-03-28,AAPL,156.68,159.53,156.11,159.33,61922673,stock
2024-03-29,AAPL,158.93,160.99,157.59,159.9,117757434,stock
2024-04-01,AAPL,162.41,163.16,160.45,160.66,83729855,stock
2024-04-02,AAPL,157.33,160.0,156.0,159.39,121066530,stock
2024-04-03,AAPL,158.17,158.58,156.63,157.01,115686271,stock
2024-04-04,AAPL,162.16,163.1,158.77,159.42,167249662,stock
2024-04-05,AAPL,156.0,158.24,154.98,157.03,209363108,stock
2024-04-08,AAPL,156.47,158.67,154.86,157.28,121277759,stock
2024-04-09,AAPL,154.83,156.72,154.39,155.98,175567385,stock
2024-04-10,AAPL,159.37,160.83,156.21,157.38,86958916,stock
2024-04-11,AAPL,160.14,160.95,157.54,158.38,73415257,stock
2024-04-12,AAPL,160.43,161.84,159.65,161.41,108967456,stock
2024-04-15,AAPL,162.65,164.35,158.53,159.98,176355129,stock
2024-04-16,AAPL,156.46,159.71,155.53,159.26,112820414,stock
2024-04-17,AAPL,157.76,158.31,155.26,156.52,123477080,stock
2024-04-18,AAPL,154.84,156.04,154.46,155.32,115480978,stock
2024-04-19,AAPL,158.05,159.64,154.49,156.43,90485273,stock
2024-04-22,AAPL,160.33,160.67,158.3,158.62,95595496,stock
2024-04-23,AAPL,155.17,156.64,154.96,156.06,65211689,stock
2024-04-24,AAPL,161.3,162.57,155.89,158.57,194492175,stock
2024-04-25,AAPL,162.13,164.11,160.63,162.53,120817012,stock
2024-04-26,AAPL,162.8,164.33,162.51,163.8,138644111,stock
2024-04-29,AAPL,169.72,171.8,168.22,169.47,66544202,stock
2024-04-30,AAPL,167.48,168.33,166.83,167.18,51853233,stock
2024-05-01,AAPL,165.43,165.87,163.16,163.53,65646545,stock
2024-05-02,AAPL,159.21,160.1,157.9,158.42,67903600,stock
2024-05-03,AAPL,162.62,164.98,161.64,162.79,146279957,stock
2024-05-06,AAPL,164.01,165.48,163.52,164.77,56199403,stock
2024-05-07,AAPL,163.25,165.99,162.25,164.66,71396739,stock
2024-05-08,AAPL,163.13,167.15,161.27,165.54,109133397,stock
2024-05-09,AAPL,160.67,162.84,159.5,162.27,123831495,stock
2024-05-10,AAPL,170.76,173.57,167.67,169.62,81537631,stock
2024-05-13,AAPL,169.42,171.14,169.15,170.07,128374617,stock
2024-05-14,AAPL,170.89,172.66,169.88,170.45,180230836,stock
2024-05-15,AAPL,175.54,176.08,172.14,172.75,73179704,stock
2024-05-16,AAPL,171.65,174.71,171.46,174.3,159150087,stock
2024-05-17,AAPL,175.66,176.04,174.4,175.06,155417729,stock
2024-05-20,AAPL,172.99,173.41,172.05,172.64,114991943,stock
2024-05-21,AAPL,171.1,176.37,169.15,174.16,148689183,stock
2024-05-22,AAPL,177.94,180.71,177.43,180.21,171213383,stock
2024-05-23,AAPL,182.06,185.3,181.44,184.69,156608125,stock
2024-05-24,AAPL,192.7,193.97,187.9,190.12,116738972,stock
2024-05-27,AAPL,186.21,189.4,184.92,188.43,129263705,stock
2024-05-28,AAPL,184.47,186.62,183.25,185.16,48200741,stock
2024-05-29,AAPL,183.26,185.71,182.4,184.8,140291430,stock
2024-05-30,AAPL,187.32,188.52,184.03,185.04,160605012,stock
2024-05-31,AAPL,187.42,189.68,186.49,188.78,79482779,stock
2024-06-03,AAPL,183.86,184.54,181.77,183.17,149611936,stock
2024-06-04,AAPL,188.23,189.35,187.4,188.34,46162009,stock
2024-06-05,AAPL,184.92,189.99,183.47,187.86,130330721,stock
2024-06-06,AAPL,186.94,187.61,184.69,186.48,61692591,stock
2024-06-07,AAPL,180.08,183.31,179.78,183.16,60712319,stock
2024-06-10,AAPL,177.61,178.6,176.24,177.84,114172064,stock
2024-06-11,AAPL,180.48,181.18,179.38,180.55,89725060,stock
2024-06-12,AAPL,179.83,182.58,179.02,180.84,127574714,stock
2024-06-13,AAPL,173.74,176.91,173.13,176.75,120345473,stock
2024-06-14,AAPL,170.99,173.11,170.62,172.72,105040551,stock
2024-06-17,AAPL,173.99,175.74,170.4,171.74,84937297,stock
2024-06-18,AAPL,174.94,177.7,174.64,177.03,97698608,stock
2024-06-19,AAPL,177.6,179.92,174.99,176.25,125725959,stock
2024-06-20,AAPL,171.35,172.61,170.16,171.6,86157841,stock
2024-06-21,AAPL,171.41,171.84,168.82,170.89,129304402,stock
2024-06-24,AAPL,170.48,172.27,168.98,170.11,99820104,stock
2024-06-25,AAPL,161.14,162.78,160.4,162.1,59004391,stock
2024-06-26,AAPL,164.62,166.1,161.27,161.99,81084117,stock
2024-06-27,AAPL,158.79,162.25,157.94,161.36,69294232,stock
2024-06-28,AAPL,161.33,163.72,160.6,163.45,58256863,stock
2024-07-01,AAPL,168.45,171.24,166.58,169.03,121260672,stock
2024-07-02,AAPL,171.57,174.56,169.61,172.54,87448223,stock
2024-07-03,AAPL,174.49,175.31,171.02,171.76,44651473,stock
2024-07-04,AAPL,168.78,169.71,167.19,168.43,93940375,stock
2024-07-05,AAPL,176.84,179.09,174.14,176.46,106279073,stock
2024-07-08,AAPL,174.94,177.55,172.93,176.7,64054942,stock
2024-07-09,AAPL,175.98,178.72,174.34,176.8,37790670,stock
2024-07-10,AAPL,177.63,178.02,176.37,176.78,66531116,stock
2024-07-11,AAPL,175.03,178.19,174.42,177.46,60784704,stock
2024-07-12,AAPL,174.83,179.87,173.49,177.06,106036633,stock
2024-07-15,AAPL,178.36,179.26,172.74,175.29,40678932,stock
2024-07-16,AAPL,172.58,174.27,172.28,173.62,30566460,stock
2024-07-17,AAPL,171.76,174.92,170.67,173.57,37889770,stock
2024-07-18,AAPL,173.67,174.43,170.56,171.94,57981353,stock
2024-07-19,AAPL,169.66,170.11,168.68,169.79,79813398,stock
2024-07-22,AAPL,172.57,174.93,168.34,170.17,26005573,stock
2024-07-23,AAPL,170.87,171.03,169.05,169.44,47174228,stock
2024-07-24,AAPL,174.17,174.48,173.97,174.14,27356937,stock
2024-07-25,AAPL,165.82,167.84,164.05,166.08,54674510,stock
2024-07-26,AAPL,167.19,171.65,165.87,169.43,76302619,stock
2024-07-29,AAPL,175.86,176.6,173.13,173.32,38811899,stock
2024-07-30,AAPL,165.29,167.67,163.49,167.02,31408040,stock
2024-07-31,AAPL,167.79,168.91,164.45,166.04,75154143,stock
2024-08-01,AAPL,165.55,166.02,164.41,164.99,78712051,stock
2024-08-02,AAPL,158.68,161.2,158.53,160.91,39036878,stock
2024-08-05,AAPL,157.04,160.31,156.6,158.72,49733672,stock
2024-08-06,AAPL,155.74,156.18,155.14,155.62,49123245,stock
2024-08-07,AAPL,160.73,162.56,159.53,160.66,72353419,stock
2024-08-08,AAPL,164.08,165.45,161.99,163.44,83805795,stock
2024-08-09,AAPL,166.73,167.71,165.87,167.27,79121618,stock
2024-08-12,AAPL,169.39,170.37,168.92,169.51,26659700,stock
2024-08-13,AAPL,166.59,167.01,165.48,166.15,69738047,stock
2024-08-14,AAPL,165.96,166.52,164.21,164.64,49176874,stock
2024-08-15,AAPL,164.73,166.85,162.24,166.14,74688728,stock
2024-08-16,AAPL,161.76,164.47,160.38,162.58,27629857,stock
2024-08-19,AAPL,167.04,167.58,163.92,164.73,59998408,stock
2024-08-20,AAPL,166.39,167.6,163.55,164.06,64956138,stock
2024-08-21,AAPL,162.09,163.4,161.39,163.01,47921654,stock
2024-08-22,AAPL,166.29,167.78,163.79,165.16,73735270,stock
2024-08-23,AAPL,164.33,167.2,163.5,166.54,71012121,stock
2024-08-26,AAPL,167.96,168.36,165.06,165.51,46419203,stock
2024-08-27,AAPL,170.75,172.14,167.25,169.05,72887507,stock
2024-08-28,AAPL,168.18,169.52,164.49,165.84,73278404,stock
2024-08-29,AAPL,165.1,168.87,164.77,167.74,72099936,stock
2024-08-30,AAPL,171.08,172.48,168.91,169.59,77369726,stock
2024-09-02,AAPL,168.81,170.84,166.82,168.7,46028019,stock
2024-09-03,AAPL,169.63,171.45,167.97,169.74,29000131,stock
2024-09-04,AAPL,168.36,170.11,165.48,166.01,76440255,stock
2024-09-05,AAPL,168.66,169.89,168.08,168.85,65590917,stock
2024-09-06,AAPL,167.31,168.87,166.55,168.34,53622032,stock
2024-09-09,AAPL,168.71,169.08,166.03,166.81,55208282,stock
2024-09-10,AAPL,170.03,170.34,169.38,170.04,65997462,stock
2024-09-11,AAPL,167.36,168.06,167.07,167.95,71298402,stock
2024-09-12,AAPL,166.52,168.24,161.59,163.79,55401739,stock
2024-09-13,AAPL,159.06,160.27,157.33,159.32,71574073,stock
2024-09-16,AAPL,160.14,163.16,158.43,161.11,65798374,stock
2024-09-17,AAPL,157.22,157.84,156.29,157.49,21180133,stock
2024-09-18,AAPL,163.37,164.47,161.76,162.59,44992470,stock
2024-09-19,AAPL,158.9,159.28,156.1,156.66,69012798,stock
2024-09-20,AAPL,160.13,162.07,159.71,161.56,76717189,stock
2024-09-23,AAPL,164.12,164.46,161.78,162.23,71219040,stock
2024-09-24,AAPL,162.77,163.15,161.84,161.99,80784570,stock
2024-09-25,AAPL,160.98,161.9,158.97,160.46,22491483,stock
2024-09-26,AAPL,161.98,163.2,160.16,161.67,84651926,stock
2024-09-27,AAPL,163.99,165.77,160.8,161.6,78147461,stock
2024-09-30,AAPL,165.83,166.29,164.59,164.9,83576098,stock
2024-10-01,AAPL,165.93,167.05,164.69,165.28,50890614,stock
2024-10-02,AAPL,164.55,166.88,164.15,165.78,65908414,stock
2024-10-03,AAPL,164.82,167.16,163.04,164.75,46137969,stock
2024-10-04,AAPL,164.95,165.8,163.79,164.63,75615945,stock
2024-10-07,AAPL,168.11,168.77,163.92,165.59,95639347,stock
2024-10-08,AAPL,160.87,161.47,159.97,160.62,81004865,stock
2024-10-09,AAPL,157.29,158.96,155.47,156.82,75581488,stock
2024-10-10,AAPL,159.17,161.52,157.58,158.98,26309737,stock
2024-10-11,AAPL,158.83,159.68,158.67,159.52,46252801,stock
2024-10-14,AAPL,161.81,163.55,158.3,159.04,30880386,stock
2024-10-15,AAPL,157.44,160.61,156.31,159.14,62237339,stock
2024-10-16,AAPL,161.2,162.45,159.45,160.18,78729230,stock
2024-10-17,AAPL,158.75,159.88,157.66,158.68,83571933,stock
2024-10-18,AAPL,155.86,156.79,155.44,156.52,84117059,stock
2022-01-03,TSLA,208.25,213.43,196.75,201.61,81633077,stock
2022-01-04,TSLA,195.52,199.18,189.58,193.91,47649989,stock
2022-01-05,TSLA,200.03,200.66,196.53,197.15,65122080,stock
2022-01-06,TSLA,183.15,186.18,182.22,184.2,71369630,stock
2022-01-07,TSLA,189.38,193.76,188.63,191.98,38346248,stock
2022-01-10,TSLA,188.66,198.39,186.68,195.69,79282382,stock
2022-01-11,TSLA,198.89,200.9,194.32,197.74,52478994,stock
2022-01-12,TSLA,200.51,206.27,199.17,205.71,61073909,stock
2022-01-13,TSLA,212.74,221.8,210.9,219.92,54834144,stock
2022-01-14,TSLA,223.92,232.02,221.62,229.08,110845265,stock
2022-01-17,TSLA,221.05,222.52,207.63,212.86,65633449,stock
2022-01-18,TSLA,204.12,209.25,195.15,202.28,86509202,stock
2022-01-19,TSLA,203.89,206.63,195.86,197.32,75173653,stock
2022-01-20,TSLA,204.07,206.29,196.27,197.57,98780578,stock
2022-01-21,TSLA,194.38,205.3,193.01,201.74,74408442,stock
2022-01-24,TSLA,190.79,203.21,186.09,196.01,30216987,stock
2022-01-25,TSLA,200.21,201.01,196.65,197.52,67850308,stock
2022-01-26,TSLA,192.26,193.19,190.48,191.68,100237814,stock
2022-01-27,TSLA,193.67,197.66,185.47,187.08,72337327,stock
2022-01-28,TSLA,171.05,177.53,168.84,176.88,82106597,stock
2022-01-31,TSLA,166.79,172.17,164.7,170.5,89547116,stock
2022-02-01,TSLA,155.32,163.8,153.42,161.56,91383382,stock
2022-02-02,TSLA,158.59,161.26,152.37,155.41,38381549,stock
2022-02-03,TSLA,157.02,167.15,154.36,162.13,40029710,stock
2022-02-04,TSLA,155.34,158.63,151.79,156.12,77603330,stock
2022-02-07,TSLA,168.44,175.49,165.17,173.49,85172251,stock
2022-02-08,TSLA,171.94,182.04,165.6,176.98,110175145,stock
2022-02-09,TSLA,176.52,183.44,173.1,178.33,87401865,stock
2022-02-10,TSLA,165.52,173.18,164.75,172.35,126884797,stock
2022-02-11,TSLA,180.8,183.08,176.11,177.28,74459446,stock
2022-02-14,TSLA,173.45,174.98,171.54,173.28,117399777,stock
2022-02-15,TSLA,169.72,175.59,168.22,174.16,119874673,stock
